transaction_id,date,region,country,department,product_category,product_name,customer_segment,channel,sales_rep,units_sold,unit_price,discount_pct,revenue,cost,profit,kpi_target,kpi_actual,csat_score,churn_flag,agentic_query_count,avg_query_latency_ms
11782,2026-01-12,North America,USA,Sales,Data Integration,PipeSync,Mid-Market,Online Self-Serve,Rep_080,10,1033.3,0,10333.0,4404.72,5928.28,9512.41,11870.25,4.3,0,16,626.4
11783,2023-02-22,APAC,China,Sales,Reporting Suite,ReportGen,Mid-Market,Partner,Rep_043,9,427.2,0,3844.8,2057.01,1787.79,24257.53,26363.07,4.1,0,22,478.4
11784,2023-03-14,North America,USA,Operations,BI Dashboards,InsightBoard,Enterprise,Partner,Rep_064,13,1314.23,0,17084.99,8805.81,8279.18,24391.69,17594.11,3.0,0,15,687.3
11785,2024-09-07,APAC,Australia,Customer Success,Reporting Suite,SnapReport,Mid-Market,Reseller,Rep_034,17,1858.53,0,31595.01,12937.95,18657.06,11555.11,10492.94,3.2,0,13,427.7
11786,2026-06-03,Europe,UK,Finance,Data Integration,PipeSync,Mid-Market,Partner,Rep_068,22,436.35,0,9599.7,5101.18,4498.52,11016.29,9731.93,3.9,0,17,766.9
11787,2024-06-02,APAC,China,IT,Reporting Suite,ReportGen,Enterprise,Direct Sales,Rep_051,5,555.72,0,2778.6,1550.27,1228.33,11030.31,13822.87,2.9,0,12,522.5
11788,2024-01-16,MEA,South Africa,IT,AI Agents,AgentQuery,Enterprise,Partner,Rep_074,17,1526.67,15,22060.38,9451.26,12609.12,23385.29,23197.29,4.7,0,12,732.5
11789,2025-08-15,LATAM,Argentina,Finance,Data Integration,FlowConnect,SMB,Online Self-Serve,Rep_073,8,975.35,0,7802.8,3832.12,3970.68,11901.27,14934.2,3.1,1,16,516.2
11790,2024-02-02,MEA,South Africa,Operations,Reporting Suite,SnapReport,SMB,Partner,Rep_046,10,1660.95,0,16609.5,9341.1,7268.4,14813.16,17064.69,4.4,0,12,676.2
11791,2023-12-30,Europe,UK,Finance,Analytics Platform,MetricMind Core,SMB,Partner,Rep_056,12,1555.01,0,18660.12,8988.93,9671.19,19317.25,24278.07,4.4,0,12,702.7
11792,2025-09-04,MEA,Saudi Arabia,Sales,Reporting Suite,SnapReport,Startup,Online Self-Serve,Rep_052,5,1879.98,10,8459.91,3716.02,4743.89,23385.99,25604.25,4.2,0,14,631.5
11793,2023-04-11,North America,Mexico,Sales,BI Dashboards,InsightBoard,Mid-Market,Reseller,Rep_037,3,130.23,0,390.69,213.59,177.1,22565.41,20235.41,4.6,0,12,258.9
11794,2026-01-14,APAC,Japan,IT,Analytics Platform,MetricMind Pro,Mid-Market,Direct Sales,Rep_049,4,407.68,5,1549.18,578.57,970.61,8909.84,9117.4,4.6,0,13,943.1
11795,2025-08-17,MEA,Saudi Arabia,Sales,BI Dashboards,PulseView,Mid-Market,Partner,Rep_050,21,724.37,20,12169.42,6376.07,5793.35,19870.87,16302.92,3.9,0,9,133.0
11796,2024-10-10,LATAM,Chile,Finance,Reporting Suite,SnapReport,Enterprise,Partner,Rep_037,5,323.74,0,1618.7,865.45,753.25,13338.28,14483.16,4.8,0,12,597.8
11797,2026-01-09,MEA,South Africa,Marketing,BI Dashboards,PulseView,Enterprise,Online Self-Serve,Rep_045,29,1984.6,15,48920.39,25014.46,23905.93,18682.01,15556.07,3.9,0,15,446.2
11798,2025-11-25,MEA,Saudi Arabia,Marketing,BI Dashboards,PulseView,SMB,Online Self-Serve,Rep_031,8,1221.14,0,9769.12,5291.77,4477.35,19379.05,21542.31,2.5,0,19,527.4
11799,2024-05-16,APAC,Japan,Sales,BI Dashboards,InsightBoard,Startup,Reseller,Rep_067,10,1693.55,15,14395.18,7486.52,6908.66,10177.72,7886.03,3.2,0,17,906.4
11800,2023-06-15,Europe,UK,Finance,BI Dashboards,InsightBoard,Mid-Market,Direct Sales,Rep_052,5,1327.84,0,6639.2,3089.44,3549.76,20339.15,23941.75,2.9,0,20,897.0
11801,2026-04-28,North America,Mexico,Operations,AI Agents,AutoInsight,SMB,Reseller,Rep_008,17,184.79,0,3141.43,1168.21,1973.22,16382.59,13155.95,2.8,0,13,649.5
11802,2024-02-17,North America,Canada,Finance,Analytics Platform,MetricMind Pro,Enterprise,Partner,Rep_070,5,1602.54,0,8012.7,4362.6,3650.1,21929.28,25976.47,3.8,0,11,303.3
11803,2026-03-09,North America,USA,Operations,BI Dashboards,PulseView,SMB,Reseller,Rep_024,25,830.8,5,19731.5,8949.15,10782.35,19909.35,22106.74,4.3,0,14,297.1
11804,2025-08-22,Europe,Netherlands,Sales,Data Integration,FlowConnect,Mid-Market,Direct Sales,Rep_052,11,739.39,0,8133.29,3504.5,4628.79,17367.78,15096.89,4.1,0,18,721.1
11805,2025-11-06,LATAM,Argentina,IT,AI Agents,AgentQuery,Mid-Market,Online Self-Serve,Rep_049,9,1898.73,0,17088.57,7204.71,9883.86,21990.44,27703.37,4.2,0,15,333.1
11806,2025-06-23,North America,Canada,Customer Success,BI Dashboards,InsightBoard,Enterprise,Online Self-Serve,Rep_036,2,581.62,5,1105.08,570.8,534.28,16181.47,15829.6,2.7,0,19,313.4
11807,2026-05-12,Europe,Netherlands,Customer Success,AI Agents,AutoInsight,Enterprise,Reseller,Rep_040,13,1023.88,0,13310.44,6879.96,6430.48,20808.32,21191.24,3.5,0,16,885.8
11808,2024-12-23,LATAM,Argentina,Marketing,Reporting Suite,SnapReport,Enterprise,Partner,Rep_005,12,672.55,0,8070.6,4538.35,3532.25,24788.2,29717.51,3.8,0,12,523.8
11809,2023-09-14,North America,Mexico,Operations,Analytics Platform,MetricMind Pro,Mid-Market,Online Self-Serve,Rep_056,3,1407.33,15,3588.69,1416.16,2172.53,18576.49,14915.69,4.4,0,13,696.0
11810,2023-02-23,LATAM,Chile,Operations,AI Agents,AgentQuery,SMB,Reseller,Rep_059,11,256.68,20,2258.78,1160.96,1097.82,23758.59,27323.4,3.4,0,3,864.1
11811,2024-05-14,LATAM,Argentina,Finance,Analytics Platform,MetricMind Pro,SMB,Partner,Rep_080,1,926.58,0,926.58,523.47,403.11,8922.82,11482.3,3.3,0,19,361.8
11812,2026-06-03,APAC,Japan,IT,BI Dashboards,PulseView,SMB,Partner,Rep_056,24,1228.42,0,29482.08,17046.61,12435.47,9997.1,11961.3,4.2,0,16,689.4
11813,2025-08-06,Europe,Germany,Marketing,Analytics Platform,MetricMind Core,Mid-Market,Online Self-Serve,Rep_070,14,1888.99,5,25123.57,12211.95,12911.62,17848.73,16021.78,3.7,0,16,281.6
11814,2026-01-17,APAC,China,IT,AI Agents,AutoInsight,Mid-Market,Reseller,Rep_035,21,509.26,10,9625.01,5028.42,4596.59,12230.88,9330.13,3.6,0,18,435.0
11815,2024-11-03,North America,Canada,Operations,Analytics Platform,MetricMind Core,SMB,Online Self-Serve,Rep_070,15,732.11,0,10981.65,4707.92,6273.73,19767.45,19464.67,3.0,1,12,756.6
11816,2024-02-21,APAC,India,IT,BI Dashboards,InsightBoard,Enterprise,Direct Sales,Rep_047,4,198.17,0,792.68,303.95,488.73,9872.89,8384.72,4.3,0,27,665.1
11817,2023-12-03,MEA,UAE,IT,Reporting Suite,ReportGen,Enterprise,Reseller,Rep_013,17,1185.66,0,20156.22,10259.13,9897.09,20340.99,25393.7,3.8,0,12,820.3
11818,2022-01-26,MEA,South Africa,Customer Success,Analytics Platform,MetricMind Core,Mid-Market,Direct Sales,Rep_067,19,1973.11,20,29991.27,13714.39,16276.88,8297.68,9131.56,3.1,0,15,187.1
11819,2024-05-13,Europe,UK,Marketing,BI Dashboards,PulseView,Mid-Market,Online Self-Serve,Rep_058,7,1433.29,0,10033.03,5219.37,4813.66,21106.77,15372.08,5.0,0,12,449.3
11820,2026-01-05,Europe,Germany,Marketing,Reporting Suite,SnapReport,Mid-Market,Online Self-Serve,Rep_017,1,1026.15,0,1026.15,466.99,559.16,11501.68,12161.82,4.2,0,18,269.0
11821,2025-04-24,MEA,UAE,Finance,BI Dashboards,PulseView,SMB,Reseller,Rep_046,3,895.62,0,2686.86,1349.05,1337.81,23396.11,17221.42,5.0,0,14,578.8
11822,2024-04-02,MEA,UAE,Sales,Data Integration,FlowConnect,Enterprise,Direct Sales,Rep_076,3,538.81,5,1535.61,551.64,983.97,13240.97,13701.22,4.9,1,13,462.6
11823,2025-02-19,APAC,India,Marketing,AI Agents,AutoInsight,Enterprise,Reseller,Rep_001,8,963.51,0,7708.08,4408.83,3299.25,10452.22,9079.28,4.5,1,9,482.3
11824,2022-06-26,LATAM,Brazil,Sales,AI Agents,AutoInsight,SMB,Online Self-Serve,Rep_009,15,1606.73,20,19280.76,7317.02,11963.74,10054.69,11312.31,4.1,0,16,891.8
11825,2024-01-13,LATAM,Argentina,Finance,AI Agents,AgentQuery,Mid-Market,Online Self-Serve,Rep_051,4,1582.24,0,6328.96,2367.34,3961.62,21292.62,21519.38,4.8,0,17,478.3
11826,2024-11-06,Europe,Germany,Finance,Reporting Suite,SnapReport,Startup,Online Self-Serve,Rep_063,8,823.74,0,6589.92,2995.68,3594.24,8034.55,5625.26,2.9,1,25,895.8
11827,2025-12-03,APAC,India,Sales,Data Integration,PipeSync,Enterprise,Partner,Rep_035,20,866.04,0,17320.8,7524.94,9795.86,11836.87,11585.44,4.4,0,12,433.9
11828,2023-12-17,MEA,South Africa,Sales,Data Integration,FlowConnect,Enterprise,Direct Sales,Rep_041,3,170.44,0,511.32,298.89,212.43,9758.24,10665.27,4.4,0,16,925.3
11829,2025-05-29,North America,USA,Sales,BI Dashboards,InsightBoard,Startup,Partner,Rep_030,6,1826.28,0,10957.68,4585.37,6372.31,8716.73,7639.44,2.9,0,12,490.1
11830,2023-01-03,LATAM,Argentina,Operations,BI Dashboards,InsightBoard,Enterprise,Online Self-Serve,Rep_051,3,1184.05,0,3552.15,1523.39,2028.76,23957.85,26588.9,4.0,0,16,282.2
11831,2025-04-28,LATAM,Argentina,Marketing,BI Dashboards,InsightBoard,SMB,Online Self-Serve,Rep_059,13,158.22,0,2056.86,1106.93,949.93,20635.27,20871.69,4.0,0,11,738.6
11832,2022-09-13,North America,USA,Operations,Reporting Suite,SnapReport,SMB,Direct Sales,Rep_011,3,917.51,0,2752.53,1065.01,1687.52,10003.25,9307.36,3.4,0,17,677.4
11833,2024-05-03,North America,Canada,Customer Success,Reporting Suite,SnapReport,Mid-Market,Online Self-Serve,Rep_044,7,1852.58,0,12968.06,5618.1,7349.96,8305.79,10174.95,3.7,0,17,166.0
11834,2022-09-28,LATAM,Chile,Customer Success,Data Integration,PipeSync,Startup,Online Self-Serve,Rep_005,3,899.8,10,2429.46,931.15,1498.31,20046.97,23632.47,4.7,0,16,825.0
11835,2024-03-20,LATAM,Argentina,IT,AI Agents,AgentQuery,Enterprise,Online Self-Serve,Rep_026,26,1768.17,5,43673.8,22248.16,21425.64,15736.7,17080.0,4.3,1,9,525.5
11836,2026-01-09,APAC,Australia,Finance,Analytics Platform,MetricMind Core,Mid-Market,Partner,Rep_046,3,1861.75,20,4468.2,2390.29,2077.91,8768.31,8506.8,4.5,0,15,336.6
11837,2023-02-28,LATAM,Chile,Marketing,Analytics Platform,MetricMind Core,Enterprise,Partner,Rep_024,16,460.57,5,7000.66,3093.56,3907.1,11060.89,11361.9,4.0,0,9,542.6
11838,2023-05-22,Europe,Netherlands,Sales,Data Integration,PipeSync,SMB,Online Self-Serve,Rep_016,5,931.96,15,3960.83,1422.95,2537.88,24496.15,22332.1,5.0,0,7,761.2
11839,2023-09-14,North America,Canada,Finance,AI Agents,AutoInsight,Mid-Market,Reseller,Rep_037,3,1646.18,0,4938.54,2886.11,2052.43,22691.8,21513.81,4.3,1,14,607.5
11840,2022-04-14,North America,Canada,IT,BI Dashboards,InsightBoard,Enterprise,Online Self-Serve,Rep_001,3,1708.49,5,4869.2,2596.33,2272.87,21996.05,16552.31,3.9,0,22,267.2
11841,2023-07-11,LATAM,Argentina,Customer Success,AI Agents,AgentQuery,Enterprise,Direct Sales,Rep_064,5,854.44,0,4272.2,2016.56,2255.64,17849.36,21900.34,2.6,1,17,141.4
11842,2023-10-05,North America,Mexico,Marketing,AI Agents,AgentQuery,Enterprise,Partner,Rep_072,36,88.01,10,2851.52,1141.08,1710.44,10064.67,8278.57,2.8,0,18,439.5
11843,2023-04-04,MEA,UAE,Marketing,AI Agents,AgentQuery,Mid-Market,Online Self-Serve,Rep_068,4,58.33,0,233.32,103.72,129.6,17638.68,17651.49,3.9,0,16,235.2
11844,2025-03-28,LATAM,Chile,IT,Data Integration,PipeSync,SMB,Reseller,Rep_026,14,988.26,0,13835.64,6613.02,7222.62,16126.41,19935.53,3.2,1,24,644.7
11845,2026-02-24,Europe,Netherlands,IT,Data Integration,FlowConnect,SMB,Reseller,Rep_034,20,651.05,5,12369.95,5726.36,6643.59,20992.11,23489.94,3.4,1,17,353.8
11846,2023-12-21,Europe,France,IT,AI Agents,AutoInsight,Mid-Market,Reseller,Rep_076,6,540.04,10,2916.22,1523.62,1392.6,16709.47,18109.8,3.3,0,16,512.9
11847,2022-08-02,Europe,Netherlands,IT,BI Dashboards,PulseView,Enterprise,Partner,Rep_065,13,915.35,0,11899.55,6530.65,5368.9,15877.66,17066.42,2.8,0,11,883.6
11848,2025-09-17,North America,Canada,Sales,Data Integration,FlowConnect,Enterprise,Online Self-Serve,Rep_025,14,359.57,0,5033.98,2479.15,2554.83,16969.68,20335.72,3.2,0,13,847.5
11849,2025-11-16,APAC,Japan,Marketing,Data Integration,FlowConnect,Enterprise,Direct Sales,Rep_056,15,263.59,0,3953.85,2303.03,1650.82,18406.76,18523.97,3.9,0,19,292.1
11850,2022-02-14,LATAM,Chile,Marketing,BI Dashboards,PulseView,Startup,Reseller,Rep_001,22,1230.91,0,27080.02,12424.87,14655.15,14928.59,15540.54,4.9,1,8,547.6
11851,2024-02-11,LATAM,Brazil,Sales,BI Dashboards,InsightBoard,Mid-Market,Online Self-Serve,Rep_033,19,1536.99,0,29202.81,15656.03,13546.78,21921.29,27468.92,4.2,1,17,492.3
11852,2024-10-06,North America,Mexico,Finance,Reporting Suite,ReportGen,Enterprise,Direct Sales,Rep_071,3,74.53,0,223.59,126.93,96.66,22897.71,24245.94,3.9,0,9,215.7
11853,2022-02-02,Europe,France,Sales,Analytics Platform,MetricMind Core,Startup,Reseller,Rep_036,49,1739.31,0,85226.19,49086.72,36139.47,12908.9,14449.74,4.7,0,15,836.8
11854,2026-01-08,APAC,Australia,Finance,AI Agents,AutoInsight,SMB,Partner,Rep_014,2,1634.68,0,3269.36,1235.61,2033.75,9094.58,8519.27,4.9,0,10,771.4
11855,2023-12-30,Europe,UK,IT,Analytics Platform,MetricMind Core,Mid-Market,Reseller,Rep_016,6,982.49,0,5894.94,2667.75,3227.19,12051.73,9934.87,4.9,0,14,628.1
11856,2026-06-24,North America,USA,Marketing,BI Dashboards,PulseView,Enterprise,Direct Sales,Rep_023,16,517.29,20,6621.31,3744.26,2877.05,21987.08,19683.62,2.6,0,10,241.5
11857,2026-05-08,APAC,India,Marketing,Data Integration,PipeSync,Enterprise,Reseller,Rep_062,2,953.67,5,1811.97,801.0,1010.97,16624.64,13071.76,3.8,0,15,932.2
11858,2023-09-23,North America,Mexico,Operations,BI Dashboards,InsightBoard,Enterprise,Direct Sales,Rep_006,3,326.4,10,881.28,341.21,540.07,11092.08,9756.74,3.9,0,17,332.6
11859,2025-05-03,MEA,South Africa,Marketing,BI Dashboards,PulseView,Enterprise,Direct Sales,Rep_052,14,1423.96,15,16945.12,6702.02,10243.1,10735.09,8723.17,3.8,0,14,273.0
11860,2026-05-14,Europe,Germany,Customer Success,BI Dashboards,InsightBoard,Mid-Market,Reseller,Rep_069,18,202.31,20,2913.26,1323.77,1589.49,19268.66,15058.37,4.3,0,15,158.0
11861,2025-07-30,North America,Mexico,Finance,Reporting Suite,SnapReport,SMB,Online Self-Serve,Rep_042,3,467.76,0,1403.28,749.33,653.95,10632.19,7471.85,2.8,0,15,498.0
11862,2023-10-20,Europe,France,Marketing,Reporting Suite,ReportGen,Enterprise,Reseller,Rep_029,5,109.12,0,545.6,325.01,220.59,18667.45,23359.0,4.3,0,15,895.2
11863,2022-08-20,MEA,South Africa,IT,Data Integration,PipeSync,Mid-Market,Reseller,Rep_043,10,821.26,0,8212.6,2979.79,5232.81,19250.73,18941.74,2.7,0,12,156.0
11864,2025-06-11,APAC,India,Marketing,AI Agents,AutoInsight,Startup,Online Self-Serve,Rep_063,1,1715.16,10,1543.64,572.3,971.34,21129.86,20913.86,3.1,0,11,881.4
11865,2025-06-08,APAC,Australia,Customer Success,Analytics Platform,MetricMind Pro,Mid-Market,Partner,Rep_056,5,1438.46,15,6113.46,3036.53,3076.93,9892.47,8347.21,2.8,0,12,655.6
11866,2023-03-18,APAC,China,Customer Success,Analytics Platform,MetricMind Pro,Enterprise,Direct Sales,Rep_032,9,282.15,0,2539.35,1300.04,1239.31,16464.53,19958.29,4.0,1,12,222.9
11867,2023-08-08,APAC,Australia,Marketing,Analytics Platform,MetricMind Core,SMB,Direct Sales,Rep_024,8,405.05,0,3240.4,1410.1,1830.3,18618.04,20026.84,4.0,0,18,318.0
11868,2025-10-20,APAC,China,Operations,AI Agents,AutoInsight,SMB,Partner,Rep_032,3,626.25,0,1878.75,1003.43,875.32,9924.41,7273.29,3.3,0,11,164.4
11869,2024-09-28,LATAM,Argentina,Customer Success,Data Integration,FlowConnect,Mid-Market,Online Self-Serve,Rep_079,13,1843.4,0,23964.2,13642.59,10321.61,8531.45,9002.81,4.5,0,18,459.7
11870,2026-03-27,Europe,Netherlands,IT,AI Agents,AgentQuery,Mid-Market,Partner,Rep_042,15,1633.2,0,24498.0,11348.02,13149.98,12200.01,11425.26,4.2,0,17,207.8
11871,2022-11-30,MEA,South Africa,Customer Success,Data Integration,PipeSync,SMB,Online Self-Serve,Rep_052,9,571.83,0,5146.47,2942.99,2203.48,8112.01,6537.85,4.6,0,16,427.2
11872,2022-03-08,LATAM,Chile,Sales,Analytics Platform,MetricMind Pro,Mid-Market,Direct Sales,Rep_018,9,1162.98,0,10466.82,6143.43,4323.39,22083.32,21623.37,2.6,1,14,574.9
11873,2023-06-06,North America,USA,Sales,AI Agents,AgentQuery,Mid-Market,Direct Sales,Rep_046,14,1940.63,0,27168.82,14316.49,12852.33,16758.26,14636.21,4.4,0,16,641.1
11874,2025-10-13,LATAM,Chile,Customer Success,Analytics Platform,MetricMind Pro,SMB,Direct Sales,Rep_061,16,934.57,20,11962.5,5752.2,6210.3,12573.78,12607.74,3.2,0,15,412.4
11875,2024-05-25,MEA,Saudi Arabia,IT,AI Agents,AutoInsight,Startup,Reseller,Rep_067,19,373.7,0,7100.3,2684.05,4416.25,11177.16,10583.13,2.9,0,9,843.2
11876,2022-03-31,MEA,Saudi Arabia,IT,AI Agents,AutoInsight,Mid-Market,Direct Sales,Rep_015,17,548.84,5,8863.77,3559.18,5304.59,21488.34,23733.51,2.7,0,18,650.4
11877,2022-01-10,MEA,Saudi Arabia,Operations,Data Integration,PipeSync,SMB,Reseller,Rep_058,10,477.45,0,4774.5,2292.89,2481.61,12998.93,14121.12,4.1,0,17,255.5
11878,2025-07-06,North America,Mexico,Marketing,Data Integration,PipeSync,SMB,Direct Sales,Rep_018,12,1736.26,5,19793.36,7380.67,12412.69,19299.56,16827.76,4.8,0,15,380.5
11879,2025-01-07,LATAM,Chile,Marketing,Reporting Suite,ReportGen,SMB,Direct Sales,Rep_065,26,1760.92,0,45783.92,26507.27,19276.65,11674.63,8704.26,3.5,0,21,304.1
11880,2024-02-06,LATAM,Argentina,Finance,BI Dashboards,InsightBoard,SMB,Direct Sales,Rep_049,5,395.93,0,1979.65,782.93,1196.72,16711.87,12563.14,2.8,1,12,915.0
11881,2023-05-28,Europe,Germany,IT,AI Agents,AutoInsight,Mid-Market,Reseller,Rep_063,6,1100.03,20,5280.14,3010.59,2269.55,24666.18,22272.45,3.3,0,10,742.0
11882,2022-08-08,APAC,India,Sales,BI Dashboards,InsightBoard,Enterprise,Online Self-Serve,Rep_055,17,973.26,20,13236.34,6475.8,6760.54,19489.79,24120.78,3.9,0,18,576.3
11883,2023-06-07,MEA,South Africa,Sales,BI Dashboards,InsightBoard,Enterprise,Reseller,Rep_073,1,1700.34,0,1700.34,1005.07,695.27,12684.47,9277.35,2.8,0,22,597.5
11884,2022-05-25,APAC,Australia,Operations,Data Integration,PipeSync,SMB,Partner,Rep_060,14,1160.74,0,16250.36,9454.3,6796.06,22744.0,19380.41,4.0,0,18,930.8
11885,2023-03-21,Europe,Germany,Operations,Data Integration,PipeSync,Mid-Market,Online Self-Serve,Rep_043,18,223.51,0,4023.18,2068.04,1955.14,18813.74,19758.4,4.8,1,14,209.6
11886,2022-03-17,MEA,Saudi Arabia,Finance,Analytics Platform,MetricMind Pro,SMB,Online Self-Serve,Rep_019,20,1205.33,5,22901.27,11103.9,11797.37,16921.82,13026.65,5.0,0,17,339.6
11887,2025-12-26,APAC,China,Finance,Reporting Suite,SnapReport,Startup,Reseller,Rep_070,6,920.87,0,5525.22,2610.44,2914.78,8933.62,8678.84,4.5,0,16,752.9
11888,2023-03-14,MEA,UAE,Sales,Analytics Platform,MetricMind Core,Enterprise,Direct Sales,Rep_009,12,177.4,0,2128.8,1230.69,898.11,13831.51,16178.5,2.8,0,15,648.6
11889,2023-07-05,APAC,Australia,Marketing,Data Integration,PipeSync,SMB,Reseller,Rep_036,7,1812.42,0,12686.94,7298.47,5388.47,14169.09,18330.39,2.9,0,23,502.6
11890,2025-05-03,MEA,Saudi Arabia,Operations,Analytics Platform,MetricMind Pro,SMB,Reseller,Rep_062,3,1899.34,0,5698.02,2430.61,3267.41,8959.14,8144.63,2.7,0,17,335.7
11891,2022-08-16,APAC,Japan,Finance,AI Agents,AgentQuery,Mid-Market,Direct Sales,Rep_059,7,1395.16,15,8301.2,3914.8,4386.4,14345.1,11844.86,2.8,0,11,844.7
11892,2022-11-07,MEA,UAE,Finance,BI Dashboards,InsightBoard,SMB,Reseller,Rep_005,10,1049.43,0,10494.3,4746.38,5747.92,14540.99,15530.19,2.6,0,12,126.1
11893,2025-10-24,APAC,China,Sales,BI Dashboards,InsightBoard,Enterprise,Partner,Rep_080,13,1702.91,0,22137.83,11398.33,10739.5,13064.95,12622.69,4.1,0,14,711.8
11894,2025-08-19,APAC,India,Marketing,Analytics Platform,MetricMind Pro,Enterprise,Online Self-Serve,Rep_067,13,1405.81,0,18275.53,9832.91,8442.62,11995.27,13152.76,3.8,0,11,852.8
11895,2022-05-04,APAC,Japan,Marketing,Data Integration,FlowConnect,SMB,Direct Sales,Rep_018,21,1352.45,15,24141.23,9273.11,14868.12,23012.6,29086.14,3.9,0,10,190.1
11896,2025-07-17,APAC,India,Operations,BI Dashboards,PulseView,SMB,Online Self-Serve,Rep_043,11,926.27,5,9679.52,3755.93,5923.59,14954.29,16337.96,4.9,0,9,639.5
11897,2025-01-04,LATAM,Chile,Sales,AI Agents,AgentQuery,Startup,Partner,Rep_041,5,1996.29,10,8983.3,3709.15,5274.15,17451.54,15538.35,4.6,0,16,514.3
11898,2024-11-23,LATAM,Brazil,Sales,Data Integration,PipeSync,Enterprise,Online Self-Serve,Rep_039,16,1440.14,15,19585.9,7610.48,11975.42,11090.11,9641.98,3.6,0,15,211.6
11899,2026-03-17,LATAM,Argentina,Marketing,Analytics Platform,MetricMind Pro,Enterprise,Reseller,Rep_042,6,1659.73,15,8464.62,4511.21,3953.41,20612.58,23094.24,4.4,0,16,479.4
11900,2024-12-06,MEA,UAE,IT,Data Integration,PipeSync,Enterprise,Partner,Rep_077,21,143.46,5,2862.03,1366.53,1495.5,21224.01,19406.14,3.3,0,15,394.4
11901,2023-02-05,LATAM,Brazil,Sales,Analytics Platform,MetricMind Pro,Mid-Market,Partner,Rep_051,3,1970.69,5,5616.47,2223.33,3393.14,22592.67,16923.79,2.9,0,10,392.4
11902,2023-03-17,MEA,Saudi Arabia,Finance,AI Agents,AutoInsight,Enterprise,Partner,Rep_035,9,1843.39,5,15760.98,9234.92,6526.06,11362.23,14369.96,3.6,0,12,771.4
11903,2025-06-01,APAC,Australia,Operations,Reporting Suite,ReportGen,Mid-Market,Reseller,Rep_058,3,199.35,10,538.24,206.24,332.0,18883.65,16724.12,2.9,0,14,140.6
11904,2023-07-03,North America,Mexico,Sales,Analytics Platform,MetricMind Core,Mid-Market,Online Self-Serve,Rep_063,8,1548.66,0,12389.28,6752.09,5637.19,21738.92,22260.28,2.6,0,13,514.2
11905,2026-06-23,North America,Mexico,Sales,AI Agents,AutoInsight,Enterprise,Reseller,Rep_072,10,305.25,0,3052.5,1725.01,1327.49,23380.34,22128.28,4.5,0,12,835.0
11906,2025-06-21,North America,Canada,Customer Success,Reporting Suite,ReportGen,Startup,Direct Sales,Rep_076,18,862.19,5,14743.45,7698.18,7045.27,10554.62,8373.18,3.8,0,12,688.2
11907,2025-05-06,APAC,China,IT,Analytics Platform,MetricMind Pro,SMB,Partner,Rep_051,8,848.89,5,6451.56,2453.38,3998.18,18591.59,18655.02,3.2,1,24,451.0
11908,2023-11-25,North America,USA,Marketing,BI Dashboards,InsightBoard,SMB,Reseller,Rep_017,4,762.04,10,2743.34,1037.28,1706.06,13279.36,11810.75,3.9,0,15,409.5
11909,2024-04-23,LATAM,Argentina,Marketing,AI Agents,AutoInsight,SMB,Reseller,Rep_058,5,1848.64,5,8781.04,4187.3,4593.74,8613.85,6115.09,4.1,0,19,280.3
11910,2024-03-31,North America,USA,Finance,BI Dashboards,PulseView,SMB,Direct Sales,Rep_023,21,1301.79,0,27337.59,10933.29,16404.3,15691.15,11609.89,3.8,0,11,197.9
11911,2023-11-19,MEA,UAE,Customer Success,Reporting Suite,SnapReport,Startup,Partner,Rep_010,30,768.63,0,23058.9,10787.38,12271.52,20863.81,26716.59,4.3,0,16,555.1
11912,2023-04-15,APAC,India,Customer Success,Analytics Platform,MetricMind Pro,Enterprise,Partner,Rep_039,7,988.49,0,6919.43,3696.05,3223.38,19196.7,17474.96,3.5,0,11,364.2
11913,2024-10-15,APAC,Australia,Operations,Analytics Platform,MetricMind Pro,Enterprise,Reseller,Rep_048,31,842.05,15,22188.02,10292.34,11895.68,17431.93,17539.85,3.1,0,19,324.8
11914,2025-12-26,Europe,Netherlands,Finance,Analytics Platform,MetricMind Core,SMB,Partner,Rep_073,31,562.32,0,17431.92,7058.31,10373.61,14295.14,17642.32,2.8,0,10,788.9
11915,2022-09-02,North America,Mexico,Sales,BI Dashboards,InsightBoard,Enterprise,Partner,Rep_054,17,1724.39,10,26383.17,13459.49,12923.68,22438.8,18038.34,3.5,0,24,126.3
